segment_no,segment_title_ar,segment_title_en,etimad_code,product_name_ar,product_name_en,product_desc_ar,product_desc_en,effective_date,notes,sector
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0284,تاکرولیموس ,TACROLIMUS 0.1% ,الشكل الصيدلاني (مرهم) ، تركيز (0.1%) ، طريقة الاستعمال (موضعي),"Dosage form (Ointment), concentration (0.1%), method of use (Topical)",2024-06-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0285,حمض الترانيكساميك,TRANEXAMIC ACID 500 MG ,الشكل الصيدلاني (اقراص) ، تركيز (500 ملجم) ، طريقة الاستعمال (عن طريق الفم),"Dosage form (Tablet), concentration (500mg) method of use (Oral)",2024-06-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0286,حمض الترانيكساميك,TRANEXAMIC ACID 100 MG/ML,الشكل الصيدلاني (محلول وريدي) ، تركيز (100  ملجم) ، طريقة الاستعمال (الحقن الوريدي),"Dosage form (Solution for injection), concentration (100mg) method of use (Intravenous)",2024-06-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0287,فلومازينيل,FLUMAZENIL 0.1 mg/ml,الشكل الصيدلاني (محلول وريدي) ، تركيز (0.1ملجم / مل) ، طريقة الاستعمال (الحقن الوريدي),"Dosage form (Solution for injection), concentration (0.1mg/ml) method of use (Intravenous)",2024-06-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0288,بوديسونيد,BUDESONIDE 64 microgram,الشكل الصيدلاني (بخاخ أنف) ، تركيز (64 مايكروجرام) ، طريقة الاستعمال (عن طريق الانف),"Dosage form (Nasal Sapry), concentration (64mcg), method of use (Nasal)",2024-06-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0289,فوروسيميد,FUROSEMIDE 1 mg/ml,الشكل الصيدلاني (شراب) ، تركيز (1ملجم /مل) ، طريقة الاستعمال (عن طريق الفم),"Dosage form (Syrup), concentration (1mg/ml), method of use (Oral)",2024-06-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0290,فوروسيميد,FUROSEMIDE 10mg/ml,الشكل الصيدلاني (محلول وريدي) ، تركيز (10 ملجم/ مل) ، طريقة الاستعمال (الحقن الوريدي),"Dosage form (Solution for injection), concentration (10mg/ml) method of use (Intravenous)",2024-06-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0291,بيريدوكسين,PYRIDOXIN 40 mg,الشكل الصيدلاني (اقراص) ، تركيز (40 ملجم) ، طريقة الاستعمال (عن طريق الفم),"Dosage form (Tablet), concentration (40mg) method of use (Oral)",2024-06-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0292,فینیل أفرین ھیدروكلورید,PHENYLEPHRINE HYDROCHLORIDE 10 mg/ml ,الشكل الصيدلاني (محلول وريدي) ، تركيز (10 ملجم/ مل) ، طريقة الاستعمال (الحقن الوريدي),"Dosage form (Solution for injection), concentration (10 mg/ml ) method of use (Intravenous)",2024-06-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0293,هيدروكسي كارباميد,HYDROXYCARBAMIDE ( HYDROXYUREA ),"الشكل الصيدلاني (كبسولة), التركيز (500 ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Capsule), Concentration (500mg), Route of admin (Oral)",2024-06-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0294,هيدروكسي كارباميد,HYDROXYCARBAMIDE ( HYDROXYUREA ),"الشكل الصيدلاني (كبسولة), التركيز (200 ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Capsule), Concentration (200mg), Route of admin (Oral)",2024-06-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0295,حمض الكارجلوميك,Carglumic Acid,"الشكل الصيدلاني (اقراص), التركيز (200 ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (tablet), Concentration (200mg), Route of admin (Oral)",2024-06-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0296,بيفاليرودين,Bivalirudin ,الشكل الصيدلاني (محلول وريدي) ، تركيز (250 MG) ، طريقة الاستعمال (الحقن الوريدي),"Dosage form (Solution for injection), concentration (250 MG), method of use (Intravenous)",2024-06-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0297,داساتينيب,Dasatinib,الشكل الصيدلاني (اقراص) ، تركيز (100 ملجم) ، طريقة الاستعمال (عن طريق الفم),"Dosage form (Tablet), concentration (100mg) method of use (Oral)",2024-06-03,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0298,داساتينيب,Dasatinib,الشكل الصيدلاني (اقراص) ، تركيز (50 ملجم) ، طريقة الاستعمال (عن طريق الفم),"Dosage form (Tablet), concentration (50mg) method of use (Oral)",2024-06-03,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0299,تيكاجريلور ,TICAGRELOR,الشكل الصيدلاني (اقراص) ، تركيز (90 ملجم) ، طريقة الاستعمال (عن طريق الفم),"Dosage form (Tablet), concentration (90mg) method of use (Oral)",2024-06-03,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0300,تاكروليموس,Tacrolimus,"الشكل الصيدلاني (كبسولة), التركيز (0.5 ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Capsule), Concentration (0.5mg), Route of admin (Oral)",2024-06-03,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0301,تاكروليموس,Tacrolimus,"الشكل الصيدلاني (كبسولة), التركيز (1 ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Capsule), Concentration (1mg), Route of admin (Oral)",2024-06-03,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0302,تاكروليموس,Tacrolimus,"الشكل الصيدلاني (كبسولة), التركيز (5 ملغم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Capsule), Concentration (5 mg), Route of admin (Oral)",2024-06-03,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0303,داساتينيب ,DASATINIB,"الشكل الصيدلاني (أقراص), التركيز (70 ملجم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration (70 mg), Route of admin (Oral)",2024-09-09,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0304,ميثوتريكسات,Methotrexate,"الشكل الصيدلاني (أقراص), التركيز (2.5 ملجم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration (2.5 mg), Route of admin (Oral)",2024-09-09,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0305,سيتاجليبتين ,SITAGLIPTIN PHOSPHATE,"الشكل الصيدلاني (أقراص), التركيز (50 ملجم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration (50 mg), Route of admin (Oral)",2024-09-09,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0306,سيتاجليبتين ,SITAGLIPTIN PHOSPHATE,"الشكل الصيدلاني (أقراص), التركيز (100 ملجم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration (100 mg), Route of admin (Oral)",2024-09-09,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0307,سوغاماديكس,SUGAMMADEX,الشكل الصيدلاني (محلول وريدي) ، تركيز(100 ملجم / مل) ، طريقة الاستعمال (الحقن الوريدي),"Dosage form (Solution for injection), concentration (100 mg/mL), method of use (Intravenous)",2024-11-01,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0308,بيريندوبريل,PERINDOPRIL ARGININE 5 MG FILM-COATED TABLET,"الشكل الصيدلاني (أقراص), التركيز (5 ملجم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration 5 mg), Route of admin (Oral)",2025-06-27,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0309,بيريندوبريل,PERINDOPRIL ARGININE 10 MG FILM-COATED TABLET,"الشكل الصيدلاني (أقراص), التركيز (10 ملجم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration 10 mg), Route of admin (Oral)",2025-06-27,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0310,فلوكونازول,FLUCONAZOLE 2 MG/ML INFUSION INTRAVENOUS 100 ML,"الشكل الصيدلاني (محلول وريدي), التركيز (2 ملجم/ مل), طريقة الإستعمال (الحقن الوريدي)","Dosage form (Solution for injection), Concentration 2 mg/ mL), Route of admin (intravenous)",2025-06-27,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0311,لاكوسامايد,LACOSAMIDE 200 MG TABLET,"الشكل الصيدلاني (أقراص), التركيز (200 ملجم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration (200 mg), Route of admin (Oral)",2025-06-27,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0312,لاكوسامايد,LACOSAMIDE 100 MG TABLET,"الشكل الصيدلاني (أقراص), التركيز 100 ملجم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration 100 mg), Route of admin (Oral)",2025-06-27,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0313,لاكوسامايد,LACOSAMIDE 50 MG TABLET,"الشكل الصيدلاني (أقراص), التركيز 50 ملجم), طريقة الإستعمال (عن طريق الفم)","Dosage form (Tablet), Concentration 50 mg), Route of admin (Oral)",2025-06-27,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0314,حمض الزوليدرونيك,"ZOLEDRONIC ACID 4 MG/5 ML INJECTION: CONCENTRATED, 5 ML VIAL","الشكل الصيدلاني (محلول وريدي), التركيز 4 ملجم / 5 مل , طريقة الإستعمال (عن طريق الوريد)","Dosage form (Concentrate for IV infusion), Concentration (4 mg/ 5 mL mg), Route of admin (intravenoues)",2025-06-27,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0315,إمباجليفلوزين,EMPAGLIFLOZIN,الشكل الصيدلاني (اقراص) ، تركيز (10 ملجم) ، طريقة الاستعمال (عن طريق الفم),"Dosage form (Tablet), concentration (10 mg) method of use (Oral)",2025-05-25,,الأدوية و المستحضرات الطبية
9999,الأدوية و المستحضرات الطبية,Pharmaceutical,0316,إمباجليفلوزين,EMPAGLIFLOZIN,الشكل الصيدلاني (اقراص) ، تركيز (25 ملجم) ، طريقة الاستعمال (عن طريق الفم),"Dosage form (Tablet), concentration (25 mg) method of use (Oral)",2025-05-25,,الأدوية و المستحضرات الطبية
